playerTag,cards,averageElixir
#V2LVP2UGV,"['Executioner', 'Hog Rider', 'Skeletons', 'Ice Spirit', 'Knight', 'Cannon', 'Arrows', 'Mega Knight']",3.375
#20GPRQLGQR,"['Witch', 'Musketeer', 'Skeleton King', 'Giant Skeleton', 'Skeleton Army', 'Bomber', 'Goblin Barrel', 'Zap']",3.625
#200RL9UQG8,"['Archers', 'Witch', 'Mini P.E.K.K.A', 'Skeletons', 'Royal Delivery', 'Ice Spirit', 'Arrows', 'Fireball']",3.0
#20LV8CL8CQ,"['Inferno Dragon', 'Electro Dragon', 'Mega Knight', 'Mini P.E.K.K.A', 'Rage', 'Skeleton Army', 'The Log', 'Wizard']",4.0
#V92JGGG9Y,"['Cannon', 'Goblin Barrel', 'Golden Knight', 'Executioner', 'Dart Goblin', 'Hog Rider', 'The Log', 'Knight']",3.375
#U2G2Y88QC,"['Archers', 'Tesla', 'Mini P.E.K.K.A', 'Balloon', 'Fireball', 'Miner', 'Bats', 'The Log']",3.375
#CQLPJYRJG,"['Mega Knight', 'Skeleton Army', 'Boss Bandit', 'Wizard', 'Bats', 'Elite Barbarians', 'Arrows', 'Rage']",4.25
#PG009Y0QG,"['Cannon', 'Dart Goblin', 'Electro Wizard', 'Wizard', 'The Log', 'P.E.K.K.A', 'Hog Rider', 'Goblin Gang']",3.875
#PQPUGCPJ0,"['Witch', 'Mega Knight', 'Golden Knight', 'Mini P.E.K.K.A', 'Firecracker', 'The Log', 'Goblin Barrel', 'Tombstone']",3.875
#200YL0PPUG,"['Furnace', 'Knight', 'Graveyard', 'Skeletons', 'Barbarian Barrel', 'Vines', 'Ice Wizard', 'Goblin Hut']",3.125
#QQ2UGCJVC,"['Valkyrie', 'Firecracker', 'Boss Bandit', 'Knight', 'Bats', 'Wizard', 'Royal Delivery', 'The Log']",3.5
#2CYYV8YU,"['Firecracker', 'Royal Giant', 'Zap', 'Ice Spirit', 'Mini P.E.K.K.A', 'Hunter', 'Rage', 'Knight']",3.125
#GRL9L880U,"['Mega Knight', 'Witch', 'Elite Barbarians', 'Zap', 'Ice Wizard', 'Rage', 'Minions', 'Mother Witch']",4.0
#V00LCPPP8,"['Dart Goblin', 'Bomber', 'Mini P.E.K.K.A', 'Goblin Gang', 'Electro Wizard', 'Skeletons', 'The Log', 'Vines']",2.75
#RCY28VL,"['Bomber', 'Electro Giant', 'Knight', 'Magic Archer', 'Musketeer', 'Electro Wizard', 'Inferno Tower', 'The Log']",3.875
#8G29GRLG,"['Firecracker', 'Battle Ram', 'Wizard', 'Fireball', 'Giant', 'Balloon', 'Miner', 'Bats']",3.875
#UPGVRJP8,"['Bomber', 'Giant Skeleton', 'Musketeer', 'Lumberjack', 'Fire Spirit', 'Clone', 'Hog Rider', 'Zap']",3.25
#2V8PLYURV,"['Valkyrie', 'Witch', 'Firecracker', 'Arrows', 'Skeleton Army', 'Prince', 'Inferno Dragon', 'Ram Rider']",4.0
#2JYLVCJ98,"['Witch', 'Valkyrie', 'Musketeer', 'Mega Knight', 'Archers', 'Dart Goblin', 'Zap', 'Goblin Barrel']",3.875
#VRGQP2VJ9,"['Witch', 'Archers', 'Skeleton King', 'Musketeer', 'Princess', 'Skeleton Army', 'Knight', 'Mini P.E.K.K.A']",3.625
#GYG0C9J0C,"['Skeleton Army', 'Royal Ghost', 'Knight', 'Electro Wizard', 'Witch', 'Arrows', 'P.E.K.K.A', 'Archers']",3.875
#URJQGLU28,"['Royal Ghost', 'Skeleton Army', 'Archers', 'P.E.K.K.A', 'Goblin Barrel', 'Fireball', 'Zap', 'Battle Ram']",3.625
#VPGGG8CU2,"['P.E.K.K.A', 'Dart Goblin', 'Bomber', 'Zap', 'Goblin Barrel', 'Skeleton Army', 'Battle Ram', 'Royal Ghost']",3.375
#U0UUCVUL2,"['Mini P.E.K.K.A', 'Guards', 'Skeleton Army', 'Archers', 'Cannon', 'Arrows', 'Bats', 'Baby Dragon']",3.125
#J9UCVGVRJ,"['Valkyrie', 'Archers', 'Knight', 'Arrows', 'Guards', 'Witch', 'Skeleton Army', 'Spear Goblins']",3.25
#20LU88PUY0,"['Witch', 'Baby Dragon', 'Inferno Dragon', 'Bats', 'Electro Spirit', 'Goblin Barrel', 'Minions', 'Cannon']",3.125
#V2QVYUYV8,"['Giant Snowball', 'Witch', 'Valkyrie', 'Goblin Cage', 'Guards', 'Royal Hogs', 'Royal Recruits', 'Musketeer']",4.25
#20R0R20CL2,"['Miner', 'Goblin Gang', 'Mega Knight', 'Prince', 'Inferno Dragon', 'Bats', 'Skeleton Barrel', 'Zap']",3.625
#9CJ280P8Q,"['Wall Breakers', 'Skeleton Barrel', 'Golden Knight', 'Ice Wizard', 'The Log', 'Dark Prince', 'Zap', 'Minions']",2.875
#J0J9RUQRJ,"['Skeleton Army', 'Archers', 'Prince', 'Princess', 'Spear Goblins', 'Elite Barbarians', 'Tombstone', 'Vines']",3.5
#VYUYYUYRP,"['Witch', 'Bomber', 'Knight', 'Mini P.E.K.K.A', 'Hog Rider', 'Musketeer', 'The Log', 'Freeze']",3.5
#20PRCYLL2Y,"['Battle Ram', 'Royal Recruits', 'Tombstone', 'Guards', 'Dart Goblin', 'Arrows', 'Valkyrie', 'Electro Spirit']",3.5
#U82YP0JJJ,"['P.E.K.K.A', 'Electro Dragon', 'Firecracker', 'Witch', 'Prince', 'Vines', 'The Log', 'Fireball']",4.25
#V92JV8PPJ,"['Prince', 'Goblin Cage', 'Mighty Miner', 'Hog Rider', 'Goblin Gang', 'Royal Delivery', 'Zap', 'Fire Spirit']",3.25
#YLVL2QGQ9,"['Archers', 'Skeleton Army', 'Knight', 'Royal Delivery', 'Rage', 'Elite Barbarians', 'Ice Spirit', 'The Log']",2.875
#V0VR0JQQ8,"['Witch', 'Royal Hogs', 'Skeleton King', 'Goblin Barrel', 'Vines', 'The Log', 'Tesla', 'Archers']",3.625
#U8JVC9U2J,"['Zappies', 'Skeleton Army', 'Musketeer', 'Hog Rider', 'Prince', 'Fireball', 'Mini P.E.K.K.A', 'The Log']",3.75
#20GUCRJPVG,"['Hunter', 'Barbarians', 'Golden Knight', 'Clone', 'Magic Archer', 'Prince', 'Royal Ghost', 'Valkyrie']",4.0
#V2CG8PUC2,"['Sparky', 'Night Witch', 'The Log', 'Guards', 'Elixir Golem', 'Goblin Machine', 'Tornado', 'Inferno Dragon']",3.75
#CVV90LVR0,"['Witch', 'Bomber', 'Archer Queen', 'Knight', 'Mini P.E.K.K.A', 'Hog Rider', 'Freeze', 'The Log']",3.625
#UP8Q0V02Y,"['Valkyrie', 'Goblin Barrel', 'Boss Bandit', 'Skeleton Army', 'Barbarian Barrel', 'Bats', 'Witch', 'Zap']",3.375
#YL2L2RRP2,"['Barbarian Barrel', 'Phoenix', 'Prince', 'Graveyard', 'Goblin Hut', 'Poison', 'Electro Wizard', 'Goblin Gang']",3.875
#UVGYQ90JJ,"['Wizard', 'Tesla', 'Golden Knight', 'Lightning', 'Goblin Drill', 'Berserker', 'Giant Snowball', 'Skeletons']",3.5
#L0PRGJGYV,"['Royal Hogs', 'Royal Recruits', 'Mighty Miner', 'Zappies', 'Flying Machine', 'Goblin Hut', 'Arrows', 'Barbarian Barrel']",4.125
#U8GQC9G20,"['Executioner', 'Skeleton Barrel', 'Knight', 'Earthquake', 'Royal Delivery', 'Lumberjack', 'Wall Breakers', 'Skeleton Army']",3.25
#22UGVR2Q,"['Bats', 'Dart Goblin', 'Goblin Drill', 'Goblin Giant', 'Mega Minion', 'Poison', 'Sparky', 'Zap']",3.75
#GJUV29C80,"['Skeleton Army', 'Mega Knight', 'Boss Bandit', 'Inferno Tower', 'Mini P.E.K.K.A', 'Firecracker', 'Electro Wizard', 'Arrows']",4.375
#LP2GRQPP2,"['Cannon', 'Dart Goblin', 'The Log', 'Bats', 'Hog Rider', 'Dark Prince', 'Goblin Gang', 'Fireball']",3.125
#GV2RLPRQ8,"['Battle Ram', 'P.E.K.K.A', 'Royal Ghost', 'Bandit', 'Electro Wizard', 'Magic Archer', 'Fireball', 'Zap']",3.875
#8QRJ2PGJ9,"['Valkyrie', 'Executioner', 'Zap', 'Wizard', 'P.E.K.K.A', 'Princess', 'Electro Wizard', 'Fireball']",4.25
#UVQGLCUQP,"['Tesla', 'Wizard', 'Golden Knight', 'Ice Wizard', 'The Log', 'Mini P.E.K.K.A', 'Goblin Curse', 'Rage']",3.25
#U9GVP0LYJ,"['Electro Dragon', 'Dart Goblin', 'Poison', 'Arrows', 'Elixir Golem', 'Goblinstein', 'Night Witch', 'Skeletons']",3.5
#GVGGV2R82,"['Barbarians', 'Skeleton Barrel', 'Dark Prince', 'Bats', 'Spear Goblins', 'The Log', 'Baby Dragon', 'Cannon']",3.125
#U0J2LQ0PP,"['Firecracker', 'Tesla', 'Golden Knight', 'Rage', 'Fireball', 'Ice Spirit', 'Mini P.E.K.K.A', 'Hog Rider']",3.25
#GCCU2C92P,"['Tesla', 'Valkyrie', 'Ice Spirit', 'Royal Hogs', 'Firecracker', 'The Log', 'Fireball', 'Skeletons']",3.0
#G22JGYC0U,"['Royal Recruits', 'Three Musketeers', 'Royal Ghost', 'Guards', 'Skeleton Dragons', 'Elixir Collector', 'Heal Spirit', 'The Log']",4.375
#V98PP289U,"['Bomber', 'Mortar', 'Knight', 'Bats', 'Royal Ghost', 'Zap', 'Vines', 'Dart Goblin']",2.75
#UC2CYL2PG,"['Executioner', 'Bomber', 'Little Prince', 'Zap', 'Guards', 'Goblin Barrel', 'P.E.K.K.A', 'Fireball']",3.625
#JJLYJ2CGY,"['Wall Breakers', 'Valkyrie', 'Miner', 'Bats', 'Spear Goblins', 'The Log', 'Fireball', 'Inferno Tower']",3.0
#UV82CLJRU,"['Goblin Barrel', 'Ice Spirit', 'Knight', 'Princess', 'Bomb Tower', 'Goblin Gang', 'The Log', 'Rocket']",3.125
#208YPVY2PL,"['Barbarians', 'Hog Rider', 'Valkyrie', 'Battle Ram', 'Fireball', 'Prince', 'Baby Dragon', 'Arrows']",4.125
#CUJ0C2JGC,"['Wizard', 'Skeleton Army', 'Boss Bandit', 'Mini P.E.K.K.A', 'Inferno Dragon', 'Electro Wizard', 'Princess', 'Witch']",4.25
#UCJGLUCCU,"['Mega Knight', 'Barbarians', 'Firecracker', 'The Log', 'Prince', 'Wizard', 'Skeleton Army', 'Goblin Barrel']",4.125
#RJL0RRUYL,"['Knight', 'Hunter', 'Mini P.E.K.K.A', 'Tombstone', 'Minions', 'Valkyrie', 'Zap', 'Royal Hogs']",3.5
#28QLQLU2U,"['Firecracker', 'Archers', 'Golden Knight', 'Hog Rider', 'Ice Spirit', 'Witch', 'The Log', 'Mega Knight']",3.625
#JCRLQ2L9,"['Golem', 'Poison', 'Hog Rider', 'The Log', 'Goblin Gang', 'Furnace', 'Minions', 'Night Witch']",4.0
#UJ8LPLPVC,"['Witch', 'Lumberjack', 'Mini P.E.K.K.A', 'The Log', 'Rage', 'Fireball', 'Berserker', 'Mega Knight']",3.75
#GQLV92QY,"['Electro Wizard', 'Executioner', 'Giant', 'Elite Barbarians', 'Skeletons', 'Knight', 'Cannon', 'The Log']",3.625
#QCYG9QJ,"['Wizard', 'Lumberjack', 'Minions', 'Skeleton Army', 'Bomb Tower', 'Prince', 'Inferno Dragon', 'Guards']",3.875
#R0P9LL8P0,"['Royal Giant', 'Archers', 'Mini P.E.K.K.A', 'Skeletons', 'Cannon', 'Zap', 'The Log', 'Bats']",2.875
#9P9298UCP,"['Knight', 'Baby Dragon', 'Goblin Gang', 'Hog Rider', 'Valkyrie', 'Tesla', 'Zap', 'Balloon']",3.625
#VYUY8J000,"['Valkyrie', 'Barbarians', 'Giant Snowball', 'Guards', 'The Log', 'Spear Goblins', 'Executioner', 'Knight']",3.25
#22V028UJJ,"['Arrows', 'Hog Rider', 'Princess', 'Minion Horde', 'The Log', 'Furnace', 'Valkyrie', 'Mega Knight']",4.0
#LR009Q9,"['Tesla', 'Wizard', 'The Log', 'Goblin Barrel', 'Mega Knight', 'P.E.K.K.A', 'Elite Barbarians', 'Boss Bandit']",5.0
#2CGP089YC,"['Firecracker', 'Bowler', 'Goblin Barrel', 'Poison', 'Tesla', 'Cannon', 'Bomb Tower', 'Furnace']",3.75
#YLY9J9Q8V,"['Cannon', 'Ice Spirit', 'Archer Queen', 'Royal Delivery', 'Skeleton Army', 'Royal Hogs', 'Earthquake', 'The Log']",3.125
#V2JLPG22J,"['P.E.K.K.A', 'Firecracker', 'Mini P.E.K.K.A', 'Dart Goblin', 'Inferno Dragon', 'The Log', 'Cannon', 'Lumberjack']",3.75
#R29CCCVUC,"['Wizard', 'Arrows', 'Mini P.E.K.K.A', 'Hog Rider', 'Valkyrie', 'Goblin Barrel', 'Firecracker', 'Skeleton Army']",3.625
#8LYJJJJCJ,"['Firecracker', 'Wizard', 'Golden Knight', 'The Log', 'Valkyrie', 'Electro Wizard', 'Vines', 'Skeleton Army']",3.5
#CJCLQVJVJ,"['Cannon', 'Mega Knight', 'Skeleton King', 'Royal Delivery', 'Mini P.E.K.K.A', 'Witch', 'Firecracker', 'The Log']",3.875
#Y02890CQJ,"['Golem', 'Bomber', 'Inferno Tower', 'Night Witch', 'Arrows', 'Lightning', 'Archers', 'Skeleton Army']",4.25
#Q2QLVQ9RU,"['Mega Knight', 'Goblin Barrel', 'Executioner', 'Electro Wizard', 'Arrows', 'Hog Rider', 'Mini P.E.K.K.A', 'Skeleton Army']",4.125
#J2P8PYR9L,"['Hog Rider', 'Firecracker', 'Goblin Barrel', 'Bats', 'Skeleton Army', 'Tesla', 'Fireball', 'Princess']",3.25
#20PLV9Y99V,"['Prince', 'Hog Rider', 'Knight', 'Mini P.E.K.K.A', 'Bats', 'Royal Delivery', 'Rage', 'Elite Barbarians']",3.625
#VVL8UQPJQ,"['Tesla', 'Skeletons', 'Mighty Miner', 'Firecracker', 'Hog Rider', 'Royal Delivery', 'The Log', 'Ice Spirit']",2.75
#QV2PG8J9J,"['Ice Spirit', 'Goblins', 'Valkyrie', 'Hog Rider', 'Rocket', 'Executioner', 'Tornado', 'The Log']",3.375
#CCLLV8QLY,"['Tesla', 'Skeletons', 'Knight', 'Ice Wizard', 'Arrows', 'X-Bow', 'Bandit', 'Prince']",3.5
#YURL29RR2,"['Witch', 'Mega Knight', 'Valkyrie', 'Bats', 'Hog Rider', 'Wizard', 'Elite Barbarians', 'Baby Dragon']",4.625
#CYVVGV8,"['Skeleton Barrel', 'Witch', 'Giant', 'Freeze', 'Mini P.E.K.K.A', 'The Log', 'Magic Archer', 'Firecracker']",3.75
#CLJCQ8J,"['Elite Barbarians', 'Goblin Barrel', 'Mini P.E.K.K.A', 'Hog Rider', 'The Log', 'Princess', 'Minion Horde', 'Electro Wizard']",3.875
#8CUPY8QY,"['Firecracker', 'Mega Knight', 'Little Prince', 'Electro Giant', 'Night Witch', 'Elite Barbarians', 'Arrows', 'Tesla']",4.625
#V99V9UGGJ,"['Knight', 'Giant', 'Mini P.E.K.K.A', 'Arrows', 'Fireball', 'Bomber', 'Goblins', 'Musketeer']",3.375
#2008Y9L220,"['Wizard', 'P.E.K.K.A', 'Cannon', 'Arrows', 'Guards', 'Hog Rider', 'Valkyrie', 'Baby Dragon']",4.125
#J0L02Y00U,"['Archers', 'Giant Snowball', 'Knight', 'Rocket', 'Electro Spirit', 'Goblin Gang', 'Tesla', 'Hog Rider']",3.25
#20PPPY0RG2,"['Musketeer', 'Mini P.E.K.K.A', 'Skeleton King', 'Giant', 'Minions', 'Arrows', 'Royal Ghost', 'Knight']",3.625
#G8RV2PUYP,"['Elite Barbarians', 'Minions', 'Balloon', 'Arrows', 'Inferno Tower', 'Battle Healer', 'Freeze', 'Skeleton Army']",4.125
#UJRVUGJPQ,"['Firecracker', 'Witch', 'Golden Knight', 'Arrows', 'Goblin Barrel', 'Hog Rider', 'Cannon', 'Mega Knight']",4.0
#UY00C08YQ,"['Mega Knight', 'The Log', 'Mini P.E.K.K.A', 'Witch', 'Skeleton Army', 'Balloon', 'Inferno Dragon', 'Royal Hogs']",4.375
#J8UPJP8CC,"['Tesla', 'Firecracker', 'Valkyrie', 'Mirror', 'Prince', 'The Log', 'Mini P.E.K.K.A', 'Electro Spirit']",2.875
#2088Y0GUL2,"['Cannon', 'Skeletons', 'Ice Golem', 'Hog Rider', 'Musketeer', 'Fireball', 'The Log', 'Ice Spirit']",2.625
#UU9LP2CCL,"['Knight', 'Archers', 'Giant', 'Musketeer', 'Arrows', 'Mini P.E.K.K.A', 'Fireball', 'Dart Goblin']",3.625
#UUCG8URVV,"['Dart Goblin', 'Goblin Barrel', 'Knight', 'Goblin Gang', 'The Log', 'Ice Spirit', 'Inferno Tower', 'Princess']",2.875
#8LGLPCJ28,"['Firecracker', 'Cannon', 'Goblinstein', 'Skeletons', 'Hog Rider', 'Guards', 'The Log', 'Electro Spirit']",2.75
#2009GG8C0P,"['Barbarians', 'Freeze', 'Mighty Miner', 'Knight', 'Witch', 'Royal Delivery', 'Lumberjack', 'Goblin Barrel']",3.875
#JR8JPY998,"['Skeleton Barrel', 'Archers', 'Boss Bandit', 'Mega Knight', 'Knight', 'Cannon', 'Vines', 'Barbarian Barrel']",3.75
#8P9VQRG0Q,"['Goblin Barrel', 'Baby Dragon', 'Mini P.E.K.K.A', 'Princess', 'Electro Wizard', 'Skeleton Army', 'Cannon', 'Arrows']",3.375
#V0VG9RP0R,"['Witch', 'Tesla', 'Knight', 'Graveyard', 'Poison', 'Skeleton Army', 'Barbarian Barrel', 'Ice Spirit']",3.375
#C0VLYGRU9,"['Royal Hogs', 'Cannon', 'Archer Queen', 'Earthquake', 'Royal Delivery', 'Ice Spirit', 'Skeletons', 'The Log']",2.875
#88C2QY92C,"['Tesla', 'Valkyrie', 'Hog Rider', 'Firecracker', 'The Log', 'Earthquake', 'Skeletons', 'Ice Spirit']",2.75
#V0QY8VJVC,"['Archers', 'Mega Knight', 'Musketeer', 'Giant', 'Balloon', 'Mini P.E.K.K.A', 'Arrows', 'Bats']",4.125
#UV9PGQ8Y0,"['Firecracker', 'Skeletons', 'Boss Bandit', 'Ice Spirit', 'Hog Rider', 'The Log', 'Fireball', 'Inferno Tower']",3.25
#PRC09VJVP,"['Archers', 'Mega Knight', 'Tesla', 'Valkyrie', 'Firecracker', 'Mini P.E.K.K.A', 'Giant Snowball', 'Knight']",3.75
#LURLVJQYY,"['Goblin Barrel', 'Baby Dragon', 'Princess', 'Mini P.E.K.K.A', 'Electro Wizard', 'Skeleton Army', 'Cannon', 'Arrows']",3.375
#GUU99UPJQ,"['Ice Spirit', 'Knight', 'The Log', 'Tesla', 'Dark Prince', 'Prince', 'Dart Goblin', 'Baby Dragon']",3.25
#U0C9RRCLQ,"['Mega Knight', 'Wizard', 'Boss Bandit', 'Mini P.E.K.K.A', 'Zap', 'Wall Breakers', 'Bats', 'Barbarians']",4.125
#LQJC8PC8C,"['Witch', 'Hunter', 'Dart Goblin', 'Vines', 'Fireball', 'Mini P.E.K.K.A', 'Mega Knight', 'Bandit']",4.125
#CYCQJYQ22,"['Executioner', 'Lumberjack', 'Minions', 'Arrows', 'Giant Snowball', 'Dart Goblin', 'Elite Barbarians', 'Goblin Cage']",3.75
#9CP2U8VC2,"['Tesla', 'Firecracker', 'Ice Spirit', 'Archers', 'Vines', 'Knight', 'Prince', 'Lumberjack']",3.25
#20PJJU0YLG,"['Tesla', 'Firecracker', 'Boss Bandit', 'Royal Delivery', 'Valkyrie', 'Goblin Gang', 'Wall Breakers', 'Arrows']",3.5
#GQYJUVYUU,"['Skeleton Army', 'Knight', 'The Log', 'Ice Spirit', 'Cannon', 'Goblin Barrel', 'Dart Goblin', 'Princess']",2.625
#R29PY220,"['Witch', 'Musketeer', 'Tombstone', 'Hunter', 'Hog Rider', 'Arrows', 'Vines', 'Knight']",3.625
#2Q90J8J2V,"['Musketeer', 'Giant Snowball', 'Giant', 'Arrows', 'Graveyard', 'Prince', 'Skeleton Army', 'Minions']",3.75
#V9PV0GVRL,"['Skeleton Army', 'Tombstone', 'Fireball', 'Arrows', 'Bats', 'P.E.K.K.A', 'Guards', 'Wizard']",3.75
#VJCP9YP09,"['Royal Giant', 'Witch', 'Knight', 'Lightning', 'Fireball', 'Fisherman', 'The Log', 'Guards']",4.0
#VCJRVJVYG,"['Knight', 'Archers', 'Furnace', 'Ice Spirit', 'Elite Barbarians', 'Baby Dragon', 'The Log', 'Bats']",3.125
#JQ0P0J9VP,"['Baby Dragon', 'Balloon', 'Musketeer', 'Royal Delivery', 'Inferno Tower', 'Ice Golem', 'Knight', 'The Log']",3.5
#J08QY0RPQ,"['Cannon', 'Skeletons', 'Musketeer', 'Fireball', 'Hog Rider', 'Ice Spirit', 'Ice Golem', 'The Log']",2.625
#J9GVJV2JJ,"['Valkyrie', 'Firecracker', 'The Log', 'Tesla', 'Zap', 'Electro Wizard', 'Bandit', 'Hog Rider']",3.25
#QVU0R8QP8,"['Royal Ghost', 'Inferno Dragon', 'Golden Knight', 'Fireball', 'Mini P.E.K.K.A', 'Arrows', 'Hog Rider', 'Skeleton Barrel']",3.625
#RCQ9RV2GV,"['Mega Knight', 'Archers', 'Boss Bandit', 'Royal Ghost', 'Inferno Dragon', 'Ram Rider', 'Arrows', 'Zap']",4.125
#GGYP2GC8V,"['Mortar', 'Lumberjack', 'Mighty Miner', 'Magic Archer', 'Minions', 'The Log', 'Ice Spirit', 'Skeletons']",2.875
#V8CU8LYJQ,"['Skeleton Barrel', 'Archers', 'Skeleton King', 'Witch', 'Cannon', 'Minions', 'The Log', 'Arrows']",3.25
#2029J9RPGL,"['Executioner', 'Giant Snowball', 'Boss Bandit', 'Vines', 'Royal Ghost', 'The Log', 'Ram Rider', 'Guards']",3.625
#8R2UYPUJY,"['Goblin Barrel', 'The Log', 'Musketeer', 'Elite Barbarians', 'Cannon', 'Minions', 'Prince', 'Skeleton Army']",3.625
#8LRYP8CQV,"['Ice Spirit', 'Musketeer', 'Skeletons', 'Knight', 'The Log', 'Cannon', 'Fireball', 'Hog Rider']",2.75
#UVLRCV08Q,"['Valkyrie', 'Tesla', 'Witch', 'Miner', 'Bats', 'Skeletons', 'Wall Breakers', 'The Log']",2.875
#U0GU9UCY8,"['Valkyrie', 'Wizard', 'Mega Knight', 'Ram Rider', 'Dart Goblin', 'Arrows', 'Skeletons', 'Cannon']",3.875
#8208PGUV0,"['Knight', 'Archers', 'Cannon', 'Ice Spirit', 'Hog Rider', 'Fireball', 'The Log', 'Ice Golem']",2.75
#989YG9929,"['Firecracker', 'Bats', 'Mega Knight', 'Rocket', 'Skeleton Army', 'Clone', 'Skeleton Barrel', 'Mirror']",3.375
#JYJ8CUV00,"['Bomber', 'Goblin Barrel', 'Boss Bandit', 'Hog Rider', 'Cannon', 'Skeletons', 'Ice Spirit', 'Musketeer']",3.0
#QVUYLYYR0,"['Inferno Dragon', 'Valkyrie', 'Skeleton Barrel', 'Witch', 'Electro Wizard', 'Skeletons', 'Ram Rider', 'Arrows']",3.625
#YJ0UQPJJQ,"['Valkyrie', 'Wall Breakers', 'Goblin Gang', 'The Log', 'Skeleton Army', 'Mega Knight', 'Ram Rider', 'Dart Goblin']",3.625
#V22JP8Y8L,"['Dart Goblin', 'Battle Ram', 'Mighty Miner', 'Mini P.E.K.K.A', 'Valkyrie', 'Arrows', 'Ice Spirit', 'Dark Prince']",3.375
#J9PV92RGU,"['Knight', 'Witch', 'Tesla', 'Skeletons', 'Ice Spirit', 'Goblin Gang', 'Goblin Barrel', 'The Log']",2.75
#LJ2822YGP,"['Prince', 'Dark Prince', 'Valkyrie', 'Inferno Dragon', 'Skeleton Army', 'Witch', 'Miner', 'Arrows']",3.875
#V8Y8QPL8Q,"['Baby Dragon', 'Hog Rider', 'Archers', 'Inferno Dragon', 'Bats', 'Witch', 'Fireball', 'Skeleton Army']",3.625
#8LL2Y8LGL,"['Inferno Dragon', 'Princess', 'Skeleton Dragons', 'Baby Dragon', 'The Log', 'P.E.K.K.A', 'Goblin Barrel', 'Hog Rider']",3.875
#UUGQUV9RL,"['Battle Ram', 'Lumberjack', 'Zappies', 'Dark Prince', 'Inferno Dragon', 'Zap', 'Fireball', 'Ice Golem']",3.5
#9V98QJUYU,"['Hunter', 'Giant Snowball', 'Mini P.E.K.K.A', 'Princess', 'Skeletons', 'Guards', 'Cannon', 'Hog Rider']",3.0
#UUV8U9QVU,"['Witch', 'Giant Snowball', 'Giant', 'Graveyard', 'Arrows', 'Minions', 'Bowler', 'Guards']",3.875
#YCYR2QGPV,"['Hunter', 'Valkyrie', 'Hog Rider', 'Dart Goblin', 'Skeleton Barrel', 'Skeletons', 'Witch', 'The Log']",3.25
#200YVYVY0Q,"['Lumberjack', 'Tesla', 'Bats', 'Guards', 'Balloon', 'Dart Goblin', 'Rage', 'Arrows']",3.25
#C8JJYYJPR,"['Witch', 'Valkyrie', 'Mighty Miner', 'Goblin Hut', 'The Log', 'Ice Wizard', 'Poison', 'Graveyard']",3.875
#920220VUL,"['Elite Barbarians', 'Hog Rider', 'Minions', 'Valkyrie', 'Goblin Barrel', 'Inferno Dragon', 'Lumberjack', 'The Log']",3.75
#LRGJPYJG0,"['Cannon', 'Ice Spirit', 'Archer Queen', 'Skeletons', 'Earthquake', 'The Log', 'Royal Delivery', 'Royal Hogs']",2.875
#990RV8Q9G,"['Skeleton Barrel', 'Archers', 'Wall Breakers', 'The Log', 'Goblin Gang', 'Princess', 'Knight', 'Fireball']",2.875
#V0QYRRGV9,"['Witch', 'Knight', 'Mighty Miner', 'The Log', 'Firecracker', 'Cannon', 'Hog Rider', 'Electro Spirit']",3.125
#CG2LCYUV,"['Witch', 'Cannon', 'Boss Bandit', 'Ice Spirit', 'Hog Rider', 'The Log', 'Skeletons', 'Dart Goblin']",3.125
#GJU0GU9C0,"['Inferno Dragon', 'Royal Hogs', 'Knight', 'Tesla', 'Skeleton Army', 'Arrows', 'Prince', 'Mini P.E.K.K.A']",3.875
#LQY2C9UQ8,"['Lumberjack', 'Firecracker', 'Boss Bandit', 'Mini P.E.K.K.A', 'Balloon', 'The Log', 'Cannon', 'Bats']",3.625
#GQUUCJG0G,"['Inferno Dragon', 'Skeletons', 'Goblinstein', 'Prince', 'Berserker', 'Firecracker', 'Royal Ghost', 'Giant Snowball']",3.125
#C8QQCRP2P,"['Dart Goblin', 'Firecracker', 'Mini P.E.K.K.A', 'Miner', 'The Log', 'Cannon', 'Fireball', 'Zap']",3.0
#QRULCQVVP,"['Wall Breakers', 'Skeleton Barrel', 'Boss Bandit', 'Fire Spirit', 'Spear Goblins', 'Dart Goblin', 'The Log', 'Ice Spirit']",2.5
#GGU9V8P9R,"['Royal Giant', 'Firecracker', 'Monk', 'Musketeer', 'Mini P.E.K.K.A', 'Cannon', 'Royal Delivery', 'Bomber']",3.75
#QG882JPR9,"['Archers', 'Bomber', 'Musketeer', 'Mini P.E.K.K.A', 'Elite Barbarians', 'Suspicious Bush', 'Rage', 'Arrows']",3.25
#RCY8JCV9G,"['Valkyrie', 'Tesla', 'Electro Wizard', 'Knight', 'Fireball', 'Balloon', 'Rage', 'Lumberjack']",3.75
#J0UL09UJC,"['Mega Knight', 'Valkyrie', 'Goblin Barrel', 'Bandit', 'Firecracker', 'Tesla', 'Skeleton Army', 'Knight']",3.75
#JQVGV88JR,"['Ice Spirit', 'Cannon', 'Musketeer', 'The Log', 'Fireball', 'Ice Golem', 'Skeletons', 'Hog Rider']",2.625
#98VUUQQPY,"['Tesla', 'P.E.K.K.A', 'Fireball', 'Zap', 'Baby Dragon', 'Balloon', 'Wizard', 'Lumberjack']",4.375
